State_Name,Season,Crop,Area,Production
17,4,43,164.0,54.0
17,4,38,27.0,15.0
17,4,19,27515.0,51628.0
17,2,26,2.0,1.0
17,2,7,1877.0,4002.0
17,2,40,151.0,272.0
17,2,23,241.0,2656.0
17,2,27,11.0,109.0
17,2,21,174.0,95.0
17,2,5,9.0,280.0
17,2,6,20.0,81.0
17,2,8,5.0,4.0
17,1,12,2201.0,849.0
17,1,47,154.0,179.0
17,1,15,22153.0,26245.0
17,1,13,6780.0,7837.0
17,1,16,2990.0,2949.0
17,1,9,68191.0,54624.0
17,1,10,373.0,84.0
17,1,1,12137.0,8569.0
17,1,25,412.0,91.0
17,1,28,49049.0,33450.0
17,1,11,8938.0,2666.0
17,4,18,14554.0,8619.0
17,4,20,7.0,3.0
17,4,10,66.0,13.0
17,4,43,191.0,67.0
17,4,38,12.0,6.0
17,4,19,30438.0,65451.0
17,2,7,2026.0,3308.0
17,2,40,159.0,332.0
17,2,23,278.0,3683.0
17,2,27,14.0,144.0
17,2,21,188.0,102.0
17,2,5,10.0,230.0
17,2,6,20.0,93.0
17,2,8,15.0,11.0
17,1,12,2128.0,1207.0
17,1,47,141.0,129.0
17,1,15,21977.0,26335.0
17,1,13,6563.0,4574.0
17,1,16,2969.0,3552.0
17,1,9,67458.0,132224.0
17,1,10,401.0,166.0
17,1,1,11896.0,5784.0
17,1,25,323.0,88.0
17,1,28,52010.0,51332.0
17,1,11,8975.0,5372.0
17,4,18,16722.0,11043.0
17,4,10,91.0,34.0
17,4,43,180.0,109.0
17,4,38,3.0,1.0
17,4,19,39065.0,108169.0
17,2,26,8.0,4.0
17,2,7,2274.0,4428.0
17,2,40,197.0,456.0
17,2,23,302.0,4305.0
17,2,27,9.0,95.0
17,2,21,190.0,117.0
17,2,5,12.0,470.0
17,2,6,34.0,214.0
17,2,8,17.0,22.0
17,1,12,2539.0,2115.0
17,1,47,163.0,421.0
17,1,15,20845.0,62410.0
17,1,13,6593.0,13071.0
17,1,16,2606.0,3182.0
17,1,9,66713.0,149284.0
17,1,10,438.0,193.0
17,1,1,11867.0,19964.0
17,1,25,282.0,130.0
17,1,28,56858.0,44470.0
17,1,11,8559.0,4412.0
17,4,18,16628.0,14215.0
17,4,16,1.0,1.0
17,4,10,235.0,116.0
17,4,43,175.0,196.0
17,4,38,3.0,2.0
17,4,19,44031.0,122255.0
17,2,26,2.0,1.0
17,2,7,1995.0,2684.0
17,2,40,204.0,774.0
17,2,23,339.0,5142.0
17,2,27,18.0,228.0
17,2,21,218.0,220.0
17,2,5,8.0,440.0
17,2,6,34.0,304.0
17,2,8,15.0,18.0
17,1,12,3600.0,4600.0
17,1,16,4100.0,4200.0
17,1,9,4200.0,4600.0
17,1,1,109300.0,55600.0
17,1,21,2100.0,400.0
17,1,25,8300.0,2300.0
17,1,28,1100.0,700.0
17,4,47,400.0,500.0
17,4,18,11900.0,10200.0
17,4,22,8800.0,3400.0
17,4,38,2500.0,1600.0
17,4,19,81800.0,104900.0
17,2,5,51.0,750.0
17,1,12,3705.0,4265.0
17,1,13,7.0,6.0
17,1,16,4247.0,4137.0
17,1,9,4126.0,5505.0
17,1,17,12.0,3.0
17,1,1,110408.0,109984.0
17,1,21,2438.0,355.0
17,1,28,784.0,621.0
17,1,11,3427.0,847.0
17,4,47,348.0,331.0
17,4,18,12380.0,10358.0
17,4,22,8348.0,3013.0
17,4,38,2543.0,1275.0
17,4,11,20.0,5.0
17,4,19,84646.0,95486.0
17,2,26,148.0,33.0
17,2,7,173.0,112.0
17,2,40,51.0,158.0
17,2,23,245.0,3708.0
17,2,27,495.0,4676.0
17,2,5,20.0,410.0
17,2,6,135.0,714.0
17,2,8,18.0,26.0
17,1,12,4078.0,3691.0
17,1,13,8.0,4.0
17,1,16,4096.0,2378.0
17,1,9,4104.0,4706.0
17,1,1,108100.0,41027.0
17,1,21,2772.0,342.0
17,1,25,7387.0,957.0
17,1,28,372.0,184.0
17,4,47,350.0,300.0
17,4,18,12952.0,8855.0
17,4,22,5481.0,1893.0
17,4,38,2268.0,801.0
17,4,19,59869.0,62021.0
17,2,26,114.0,22.0
17,2,7,189.0,73.0
17,2,40,45.0,117.0
17,2,23,240.0,4028.0
17,2,5,56.0,870.0
17,2,8,16.0,19.0
17,1,12,3716.0,4199.0
17,1,13,13.0,10.0
17,1,16,3817.0,3100.0
17,1,9,4096.0,6646.0
17,1,1,111410.0,90071.0
17,1,21,2406.0,417.0
17,1,25,7168.0,1695.0
17,1,28,133.0,113.0
17,4,47,439.0,446.0
17,4,18,14905.0,12199.0
17,4,22,5690.0,2211.0
17,4,38,2280.0,1123.0
17,4,19,71008.0,79090.0
17,2,26,116.0,24.0
17,2,7,218.0,125.0
17,2,40,47.0,161.0
17,2,23,275.0,5056.0
17,2,27,575.0,6979.0
17,2,5,14.0,300.0
17,2,6,124.0,549.0
17,2,8,18.0,21.0
17,1,12,4920.0,3109.0
17,1,13,10.0,6.0
17,1,16,3845.0,1999.0
17,1,9,3995.0,4903.0
17,1,1,108635.0,47802.0
17,1,21,2542.0,354.0
17,1,25,6658.0,1043.0
17,1,28,122.0,56.0
17,4,47,420.0,374.0
17,4,18,17819.0,9629.0
17,4,22,5752.0,1540.0
17,4,38,2517.0,822.0
17,4,19,69528.0,53155.0
17,2,26,122.0,23.0
17,2,7,233.0,145.0
17,2,40,38.0,169.0
17,2,23,306.0,7641.0
17,2,27,688.0,6566.0
17,2,5,44.0,760.0
17,2,6,187.0,1314.0
17,1,12,4612.0,4840.0
17,1,13,4.0,3.0
17,1,16,3581.0,3431.0
17,1,9,3976.0,6441.0
17,1,1,110762.0,95821.0
17,1,21,2701.0,553.0
17,1,25,6114.0,1579.0
17,1,28,87.0,70.0
17,1,11,3520.0,742.0
17,4,47,385.0,472.0
17,4,18,18837.0,15940.0
17,4,22,5963.0,2564.0
17,4,38,2343.0,1387.0
17,4,11,82.0,21.0
17,4,19,73037.0,86549.0
17,2,26,128.0,29.0
17,2,7,206.0,134.0
17,2,40,40.0,111.0
17,2,23,332.0,5108.0
17,2,36,4.0,399.0
17,2,27,670.0,7682.0
17,2,5,10.0,220.0
17,2,6,180.0,796.0
17,2,8,18.0,26.0
17,1,12,4516.0,4149.0
17,1,13,6.0,6.0
17,1,16,3260.0,2927.0
17,1,9,3932.0,4554.0
17,1,1,110380.0,84359.0
17,1,21,2793.0,734.0
17,1,25,6244.0,1449.0
17,1,28,108.0,99.0
17,1,11,3406.0,858.0
17,4,47,387.0,357.0
17,4,18,19920.0,14283.0
17,4,22,5670.0,2420.0
17,4,20,17227.0,5189.0
17,4,38,2247.0,1350.0
17,4,11,57.0,17.0
17,4,19,71167.0,75370.0
17,2,26,128.0,29.0
17,2,40,55.0,176.0
17,2,23,417.0,8164.0
17,2,27,665.0,7538.0
17,2,5,26.0,520.0
17,2,6,154.0,802.0
17,2,8,18.0,26.0
17,1,12,3423.0,2251.0
17,1,13,7.0,6.0
17,1,16,2688.0,2302.0
17,1,9,3644.0,4208.0
17,1,10,211.0,64.0
17,1,1,110440.0,93612.0
17,1,21,1965.0,359.0
17,1,25,2866.0,2.0
17,1,28,41.0,29.0
17,1,11,2377.0,349.0
17,4,47,366.0,405.0
17,4,18,20510.0,16237.0
17,4,22,5485.0,2431.0
17,4,20,19159.0,7218.0
17,4,43,5378.0,1781.0
17,4,38,2214.0,1087.0
17,4,11,46.0,7.0
17,4,19,71304.0,72068.0
17,2,23,474.0,7485.0
17,2,27,733.0,7128.0
17,2,5,15.0,270.0
17,2,6,193.0,664.0
17,1,12,5253.0,2325.0
17,1,13,9.0,4.0
17,1,16,4077.0,2026.0
17,1,9,3889.0,2141.0
17,1,10,134.0,24.0
17,1,1,109223.0,50235.0
17,1,25,5652.0,646.0
17,1,28,291.0,96.0
17,1,11,2765.0,299.0
17,4,18,19179.0,10921.0
17,4,22,5267.0,1909.0
17,4,20,17376.0,5311.0
17,4,10,33.0,7.0
17,4,43,5071.0,1479.0
17,4,38,2231.0,908.0
17,4,11,159.0,26.0
17,4,19,56221.0,41377.0
17,2,26,110.0,17.0
17,2,7,180.0,91.0
17,2,40,38.0,108.0
17,2,23,445.0,12188.0
17,2,27,750.0,5863.0
17,2,21,3093.0,284.0
17,2,5,19.0,270.0
17,2,6,129.0,527.0
17,2,8,14.0,11.0
17,1,12,4668.0,1786.0
17,1,13,10.0,6.0
17,1,16,2279.0,1145.0
17,1,9,3339.0,2206.0
17,1,1,87970.0,37855.0
17,1,28,680.0,228.0
17,1,11,2792.0,271.0
17,4,47,211.0,187.0
17,4,18,18433.0,8630.0
17,4,22,3960.0,1305.0
17,4,20,13668.0,3887.0
17,4,43,4462.0,1389.0
17,4,38,1736.0,706.0
17,4,11,13.0,2.0
17,4,19,44918.0,39595.0
17,2,26,102.0,17.0
17,2,40,41.0,65.0
17,2,23,450.0,4585.0
17,2,27,662.0,4858.0
17,2,21,2864.0,384.0
17,2,5,22.0,310.0
17,2,6,163.0,456.0
17,2,8,27.0,20.0
17,1,12,5995.0,4552.0
17,1,13,9.0,7.0
17,1,16,2633.0,2343.0
17,1,9,3368.0,3573.0
17,1,1,105865.0,101787.0
17,1,28,483.0,304.0
17,1,11,3064.0,500.0
17,4,47,324.0,372.0
17,4,18,28553.0,21329.0
17,4,22,4865.0,2468.0
17,4,20,16637.0,6860.0
17,4,43,6000.0,2426.0
17,4,38,2146.0,1235.0
17,4,11,167.0,39.0
17,4,19,65389.0,74323.0
17,2,26,110.0,21.0
17,2,40,35.0,73.0
17,2,23,480.0,6118.0
17,2,27,835.0,7335.0
17,2,21,3117.0,626.0
17,2,25,4646.0,1057.0
17,2,5,17.0,280.0
17,2,6,95.0,288.0
17,2,8,14.0,13.0
17,1,16,1804.0,1292.0
17,1,10,128.0,29.0
17,1,25,3210.0,392.0
17,1,11,3009.0,309.0
17,4,10,4.0,1.0
17,2,12,5024.0,3357.0
17,2,47,386.0,436.0
17,2,26,107.0,20.0
17,2,7,190.0,212.0
17,2,40,54.0,129.0
17,2,18,27822.0,18725.0
17,2,13,9.0,6.0
17,2,22,3427.0,1576.0
17,2,9,3406.0,2544.0
17,2,20,16375.0,6518.0
17,2,23,549.0,7662.0
17,2,43,5519.0,2084.0
17,2,27,661.0,4738.0
17,2,38,1970.0,1018.0
17,2,1,69608.0,32269.0
17,2,21,3211.0,504.0
17,2,28,343.0,172.0
17,2,5,32.0,510.0
17,2,6,82.0,239.0
17,2,8,28.0,22.0
17,2,19,66642.0,70815.0
17,1,12,12081.0,893.0
17,1,13,10.0,9.0
17,1,16,2386.0,2377.0
17,1,9,3210.0,3123.0
17,1,10,219.0,63.0
17,1,1,83507.0,71370.0
17,1,25,3440.0,715.0
17,1,28,409.0,168.0
17,1,14,4.0,1.0
17,1,11,3412.0,444.0
17,4,47,353.0,308.0
17,4,18,31186.0,15997.0
17,4,22,2157.0,585.0
17,4,20,24500.0,3932.0
17,4,10,84.0,18.0
17,4,43,6816.0,1207.0
17,4,38,1843.0,646.0
17,4,11,141.0,31.0
17,4,19,66945.0,59027.0
17,2,26,124.0,21.0
17,2,7,202.0,299.0
17,2,40,54.0,60.0
17,2,23,546.0,6796.0
17,2,27,1023.0,3864.0
17,2,21,6369.0,1396.0
17,2,5,22.0,350.0
17,2,6,63.0,109.0
17,2,8,22.0,8.0
17,1,12,8070.0,3685.0
17,1,47,445.0,600.0
17,1,13,9.0,9.0
17,1,16,1880.0,1382.0
17,1,9,3708.0,2400.0
17,1,10,175.0,27.0
17,1,1,94215.0,119906.0
17,1,25,3022.0,508.0
17,1,28,560.0,252.0
17,1,11,3543.0,300.0
17,4,18,28053.0,17628.0
17,4,22,2512.0,1341.0
17,4,20,19651.0,4943.0
17,4,10,58.0,12.0
17,4,43,6059.0,1584.0
17,4,38,2158.0,1232.0
17,4,11,182.0,26.0
17,4,19,81114.0,199357.0
17,2,26,90.0,18.0
17,2,7,162.0,173.0
17,2,40,59.0,101.0
17,2,23,556.0,9551.0
17,2,27,976.0,7160.0
17,2,21,6247.0,1188.0
17,2,5,27.0,330.0
17,2,6,78.0,796.0
17,2,8,40.0,28.0
17,1,12,8142.0,4726.0
17,1,47,504.0,854.0
17,1,13,11.0,10.0
17,1,16,2391.0,2416.0
17,1,9,3555.0,6353.0
17,1,10,249.0,49.0
17,1,17,114.0,33.0
17,1,1,100509.0,123295.0
17,1,25,2554.0,1001.0
17,1,28,782.0,602.0
17,1,11,5001.0,1477.0
17,4,18,33041.0,31333.0
17,4,22,2271.0,1058.0
17,4,20,15827.0,8143.0
17,4,10,236.0,58.0
17,4,43,4901.0,2562.0
17,4,38,2444.0,1599.0
17,4,11,441.0,103.0
17,4,19,91899.0,259726.0
17,2,26,224.0,47.0
17,2,7,209.0,260.0
17,2,40,87.0,234.0
17,2,23,958.0,18450.0
17,2,27,1340.0,15084.0
17,2,21,6668.0,2514.0
17,2,5,29.0,480.0
17,2,6,89.0,350.0
17,2,8,119.0,114.0
17,1,12,7387.0,8205.0
17,1,47,392.0,990.0
17,1,13,29.0,53.0
17,1,16,2332.0,2583.0
17,1,9,3354.0,7565.0
17,1,10,384.0,323.0
17,1,17,115.0,125.0
17,1,1,107140.0,287742.0
17,1,25,1694.0,2351.0
17,1,28,981.0,1308.0
17,1,11,4139.0,3471.0
17,4,18,41832.0,46533.0
17,4,22,2103.0,1746.0
17,4,20,15964.0,14618.0
17,4,10,193.0,116.0
17,4,43,3220.0,4469.0
17,4,38,2334.0,2430.0
17,4,11,639.0,383.0
17,4,19,98949.0,214084.0
17,2,2,19.0,2630.0
17,2,26,191.0,92.0
17,2,7,308.0,321.0
17,2,40,102.0,283.0
17,2,23,1007.0,26564.0
17,2,27,1349.0,19146.0
17,2,21,5557.0,4511.0
17,2,5,51.0,2150.0
17,2,6,74.0,433.0
17,2,8,178.0,180.0
17,1,12,15300.0,12800.0
17,1,15,133000.0,135000.0
17,1,13,14400.0,13600.0
17,1,16,72300.0,77700.0
17,1,9,4700.0,7600.0
17,1,45,25500.0,26400.0
17,1,21,5200.0,1100.0
17,1,25,5000.0,1200.0
17,1,28,97200.0,70000.0
17,4,16,200.0,100.0
17,4,22,300.0,100.0
17,4,19,68300.0,112500.0
17,1,12,13900.0,16400.0
17,1,15,120600.0,10500.0
17,1,13,12200.0,12600.0
17,1,16,65800.0,65400.0
17,1,9,4800.0,7800.0
17,1,1,24500.0,16500.0
17,1,21,4600.0,1200.0
17,1,25,4300.0,1000.0
17,1,28,121700.0,75400.0
17,4,18,22300.0,20700.0
17,4,16,100.0,100.0
17,4,22,300.0,100.0
17,4,19,73700.0,137400.0
17,2,5,4009.0,84870.0
17,1,12,13749.0,12643.0
17,1,15,105550.0,68141.0
17,1,13,10090.0,10467.0
17,1,16,58125.0,65274.0
17,1,9,6418.0,11417.0
17,1,1,23548.0,27228.0
17,1,21,4297.0,1163.0
17,1,28,144807.0,81361.0
17,1,14,79.0,24.0
17,1,11,15530.0,3667.0
17,4,47,5.0,7.0
17,4,18,22644.0,19298.0
17,4,16,160.0,145.0
17,4,22,295.0,81.0
17,4,38,19.0,10.0
17,4,11,66.0,18.0
17,4,19,80383.0,144226.0
17,2,26,995.0,240.0
17,2,7,5388.0,3073.0
17,2,40,80.0,265.0
17,2,23,3529.0,76860.0
17,2,27,341.0,2597.0
17,2,5,1909.0,93380.0
17,2,6,61.0,326.0
17,2,8,1.0,1.0
17,1,12,14937.0,12171.0
17,1,15,99493.0,34759.0
17,1,13,7541.0,6042.0
17,1,16,47319.0,30473.0
17,1,9,7079.0,11379.0
17,1,17,12.0,2.0
17,1,1,23241.0,13742.0
17,1,21,3862.0,988.0
17,1,25,5687.0,751.0
17,1,28,169755.0,53273.0
17,1,14,71.0,17.0
17,4,18,7628.0,4970.0
17,4,16,112.0,56.0
17,4,22,56.0,13.0
17,4,38,5.0,2.0
17,4,19,24064.0,33140.0
17,2,26,250.0,56.0
17,2,7,4392.0,1887.0
17,2,40,12.0,34.0
17,2,23,2225.0,42468.0
17,2,5,4981.0,126510.0
17,2,8,1.0,1.0
17,1,12,14343.0,14979.0
17,1,15,103769.0,61748.0
17,1,13,5892.0,4715.0
17,1,16,47863.0,51836.0
17,1,9,8666.0,20870.0
17,1,1,22834.0,17533.0
17,1,21,4335.0,1431.0
17,1,25,4565.0,868.0
17,1,28,175152.0,77230.0
17,1,14,67.0,22.0
17,4,47,2.0,3.0
17,4,18,16795.0,14950.0
17,4,16,173.0,146.0
17,4,22,165.0,52.0
17,4,38,18.0,10.0
17,4,19,44495.0,70938.0
17,2,2,16087.0,515132.0
17,2,26,510.0,126.0
17,2,7,4091.0,2503.0
17,2,40,40.0,108.0
17,2,23,3104.0,65740.0
17,2,27,88.0,1014.0
17,2,5,2381.0,108150.0
17,2,6,36.0,160.0
17,2,8,3.0,2.0
17,1,12,13893.0,13285.0
17,1,15,107639.0,61390.0
17,1,13,5340.0,5084.0
17,1,16,47605.0,75692.0
17,1,9,9274.0,24911.0
17,1,17,3.0,1.0
17,1,1,20679.0,15657.0
17,1,21,5011.0,1641.0
17,1,25,3649.0,741.0
17,1,28,172459.0,85396.0
17,1,14,184.0,56.0
17,4,47,6.0,8.0
17,4,18,19184.0,17980.0
17,4,16,121.0,192.0
17,4,22,113.0,38.0
17,4,38,25.0,13.0
17,4,19,57424.0,96583.0
17,2,2,14076.0,319166.0
17,2,26,596.0,175.0
17,2,7,4455.0,3773.0
17,2,40,28.0,99.0
17,2,23,3551.0,87827.0
17,2,36,18.0,1007.0
17,2,27,277.0,3487.0
17,2,5,2632.0,119540.0
17,2,6,30.0,182.0
17,2,8,107639.0,61390.0
17,1,12,10824.0,10711.0
17,1,15,64576.0,43678.0
17,1,13,4195.0,4396.0
17,1,16,29602.0,26050.0
17,1,9,7276.0,16902.0
17,1,1,15025.0,15792.0
17,1,21,4396.0,1756.0
17,1,25,2727.0,671.0
17,1,28,157019.0,98309.0
17,1,14,47.0,16.0
17,1,11,3072.0,888.0
17,4,47,4.0,8.0
17,4,18,15550.0,12919.0
17,4,16,16.0,18.0
17,4,22,91.0,30.0
17,4,38,32.0,19.0
17,4,11,4.0,1.0
17,4,19,54496.0,88078.0
17,2,2,49.0,911.0
17,2,26,515.0,151.0
17,2,7,4371.0,3387.0
17,2,40,18.0,59.0
17,2,23,3872.0,72273.0
17,2,36,10.0,144.0
17,2,27,316.0,3435.0
17,2,5,317.0,14400.0
17,2,6,21.0,109.0
17,2,8,5.0,4.0
17,1,12,9753.0,8129.0
17,1,15,64863.0,45477.0
17,1,13,3976.0,4330.0
17,1,16,25826.0,20609.0
17,1,9,7749.0,13573.0
17,1,1,12975.0,10536.0
17,1,21,3785.0,1623.0
17,1,25,2524.0,455.0
17,1,28,155308.0,75651.0
17,1,14,36.0,12.0
17,1,11,2532.0,684.0
17,4,47,4.0,6.0
17,4,18,14721.0,11522.0
17,4,16,18.0,16.0
17,4,22,86.0,25.0
17,4,20,634.0,210.0
17,4,38,18.0,11.0
17,4,11,16.0,4.0
17,4,19,56949.0,73506.0
17,2,26,566.0,151.0
17,2,40,34.0,105.0
17,2,23,4656.0,115388.0
17,2,27,370.0,4264.0
17,2,5,233.0,8610.0
17,2,6,35.0,172.0
17,2,8,5.0,5.0
17,1,12,10264.0,8610.0
17,1,15,72101.0,68274.0
17,1,13,3841.0,3734.0
17,1,16,23805.0,13474.0
17,1,9,7485.0,13634.0
17,1,10,3045.0,734.0
17,1,1,12549.0,11092.0
17,1,21,3558.0,1330.0
17,1,25,485.0,114.0
17,1,28,149014.0,89307.0
17,1,14,48.0,16.0
17,1,11,2300.0,555.0
17,4,47,1.0,2.0
17,4,18,14129.0,12068.0
17,4,16,10.0,10.0
17,4,22,102.0,36.0
17,4,20,624.0,227.0
17,4,43,347.0,113.0
17,4,38,17.0,11.0
17,4,19,54883.0,92834.0
17,2,23,5568.0,145552.0
17,2,27,394.0,4698.0
17,2,5,193.0,7150.0
17,2,6,53.0,284.0
17,1,12,9529.0,9476.0
17,1,15,75885.0,79191.0
17,1,13,3707.0,3345.0
17,1,16,22421.0,23363.0
17,1,42,146.0,344.0
17,1,9,7519.0,9793.0
17,1,10,2641.0,764.0
17,1,1,10514.0,10606.0
17,1,25,2257.0,517.0
17,1,28,149602.0,103026.0
17,1,14,66.0,24.0
17,1,11,2151.0,570.0
17,4,18,14268.0,14525.0
17,4,16,2.0,2.0
17,4,22,116.0,54.0
17,4,20,652.0,237.0
17,4,10,310.0,103.0
17,4,43,380.0,124.0
17,4,38,14.0,11.0
17,4,11,11.0,3.0
17,4,19,60372.0,107787.0
17,2,2,31.0,680.0
17,2,26,653.0,208.0
17,2,7,4268.0,4809.0
17,2,40,35.0,114.0
17,2,23,5110.0,156764.0
17,2,27,406.0,5603.0
17,2,21,3033.0,1140.0
17,2,5,155.0,6500.0
17,2,6,38.0,203.0
17,2,8,8.0,6.0
17,1,12,8896.0,8524.0
17,1,15,74536.0,19857.0
17,1,13,3523.0,3939.0
17,1,16,22021.0,28429.0
17,1,9,6643.0,12633.0
17,1,1,10217.0,11532.0
17,1,28,152351.0,107911.0
17,1,11,2717.0,983.0
17,4,18,14013.0,11481.0
17,4,22,104.0,39.0
17,4,20,650.0,280.0
17,4,43,424.0,149.0
17,4,38,15.0,9.0
17,4,11,12.0,3.0
17,4,19,64906.0,107889.0
17,2,2,20.0,1282.0
17,2,26,696.0,235.0
17,2,40,34.0,147.0
17,2,23,5557.0,168546.0
17,2,27,431.0,4786.0
17,2,21,2498.0,1189.0
17,2,25,225.0,50.0
17,2,5,150.0,7860.0
17,2,14,89.0,41.0
17,2,6,54.0,260.0
17,2,8,17.0,13.0
17,1,12,8893.0,10203.0
17,1,15,73340.0,11773.0
17,1,13,3252.0,3807.0
17,1,16,20738.0,26088.0
17,1,9,6829.0,11523.0
17,1,1,9699.0,9985.0
17,1,28,154317.0,118065.0
17,1,14,56.0,22.0
17,1,11,2794.0,943.0
17,4,18,14682.0,13114.0
17,4,16,3.0,4.0
17,4,22,98.0,39.0
17,4,20,667.0,226.0
17,4,43,426.0,139.0
17,4,38,6.0,3.0
17,4,11,4.0,1.0
17,4,19,65297.0,115626.0
17,2,2,7.0,248.0
17,2,26,727.0,210.0
17,2,40,35.0,152.0
17,2,23,5447.0,167673.0
17,2,27,350.0,3761.0
17,2,21,2212.0,1040.0
17,2,25,1711.0,452.0
17,2,5,200.0,9790.0
17,2,6,48.0,231.0
17,2,8,15.0,13.0
17,1,16,19107.0,17330.0
17,1,10,2537.0,794.0
17,1,25,1484.0,348.0
17,1,11,2955.0,926.0
17,4,16,5.0,7.0
17,4,10,294.0,64.0
17,4,25,13.0,5.0
17,4,11,3.0,1.0
17,2,12,8904.0,9136.0
17,2,2,20.0,1276.0
17,2,26,947.0,319.0
17,2,15,76222.0,7349.0
17,2,7,5288.0,8908.0
17,2,40,42.0,182.0
17,2,18,16636.0,14878.0
17,2,13,3172.0,3498.0
17,2,22,88.0,44.0
17,2,9,6597.0,8213.0
17,2,20,781.0,285.0
17,2,23,6374.0,203329.0
17,2,43,567.0,153.0
17,2,27,427.0,4187.0
17,2,38,16.0,11.0
17,2,1,8559.0,6893.0
17,2,21,1703.0,697.0
17,2,28,154441.0,97611.0
17,2,5,130.0,5000.0
17,2,14,25.0,9.0
17,2,6,88.0,431.0
17,2,8,4.0,3.0
17,2,19,72002.0,120084.0
17,1,12,10128.0,4984.0
17,1,15,69188.0,57941.0
17,1,13,3091.0,4448.0
17,1,16,18029.0,23059.0
17,1,9,7050.0,13960.0
17,1,10,2717.0,851.0
17,1,1,6929.0,9188.0
17,1,25,1137.0,350.0
17,1,28,165380.0,87243.0
17,1,14,11.0,4.0
17,1,11,2916.0,913.0
17,4,18,19144.0,15688.0
17,4,16,1.0,2.0
17,4,22,104.0,31.0
17,4,20,708.0,162.0
17,4,10,334.0,76.0
17,4,43,674.0,143.0
17,4,38,8.0,4.0
17,4,11,8.0,3.0
17,4,19,82399.0,154778.0
17,2,2,17.0,752.0
17,2,26,963.0,315.0
17,2,7,5326.0,14564.0
17,2,40,67.0,155.0
17,2,23,7560.0,220071.0
17,2,27,508.0,5776.0
17,2,21,1746.0,1115.0
17,2,5,149.0,5730.0
17,2,6,103.0,314.0
17,2,8,8.0,6.0
17,1,12,8416.0,5970.0
17,1,15,70135.0,93393.0
17,1,13,2801.0,2778.0
17,1,16,16813.0,21722.0
17,1,9,6865.0,8309.0
17,1,10,2695.0,487.0
17,1,1,7713.0,9257.0
17,1,25,1114.0,287.0
17,1,28,169387.0,94047.0
17,1,11,2681.0,501.0
17,4,18,16135.0,13724.0
17,4,16,2.0,3.0
17,4,22,107.0,46.0
17,4,20,711.0,228.0
17,4,10,470.0,103.0
17,4,43,731.0,169.0
17,4,38,13.0,8.0
17,4,19,90028.0,231552.0
17,2,2,25.0,74.0
17,2,26,930.0,314.0
17,2,7,6120.0,12632.0
17,2,40,57.0,143.0
17,2,23,7801.0,242647.0
17,2,27,461.0,5280.0
17,2,21,1611.0,933.0
17,2,5,188.0,6950.0
17,2,14,15.0,5.0
17,2,6,94.0,287.0
17,2,8,24.0,15.0
17,1,12,7915.0,6075.0
17,1,15,65194.0,94103.0
17,1,13,2570.0,3043.0
17,1,16,11399.0,21692.0
17,1,9,7439.0,23967.0
17,1,10,2125.0,574.0
17,1,1,4195.0,6215.0
17,1,25,654.0,145.0
17,1,28,182297.0,158893.0
17,1,11,2614.0,756.0
17,4,18,15559.0,26487.0
17,4,22,40.0,16.0
17,4,20,651.0,208.0
17,4,10,572.0,125.0
17,4,43,668.0,170.0
17,4,38,38.0,20.0
17,4,11,10.0,5.0
17,4,19,105505.0,363043.0
17,2,2,34.0,1150.0
17,2,26,967.0,250.0
17,2,7,7949.0,17978.0
17,2,40,55.0,155.0
17,2,23,7742.0,239096.0
17,2,27,428.0,4425.0
17,2,21,1148.0,481.0
17,2,5,234.0,10570.0
17,2,14,9.0,3.0
17,2,6,69.0,231.0
17,2,8,25.0,25.0
17,1,12,6761.0,4450.0
17,1,15,57663.0,129552.0
17,1,13,2474.0,5741.0
17,1,16,7336.0,11892.0
17,1,9,14424.0,26376.0
17,1,10,1878.0,673.0
17,1,1,3964.0,3009.0
17,1,25,272.0,60.0
17,1,28,189278.0,151954.0
17,1,11,1933.0,732.0
17,4,18,19431.0,22717.0
17,4,22,25.0,13.0
17,4,20,575.0,364.0
17,4,10,866.0,366.0
17,4,43,717.0,517.0
17,4,38,11.0,10.0
17,4,19,117117.0,259063.0
17,2,2,36.0,1459.0
17,2,26,911.0,300.0
17,2,7,8140.0,16240.0
17,2,40,98.0,462.0
17,2,23,7312.0,294729.0
17,2,27,428.0,4597.0
17,2,21,1024.0,495.0
17,2,5,195.0,9850.0
17,2,14,43.0,16.0
17,2,6,82.0,324.0
17,2,8,31.0,23.0
17,1,12,22200.0,11700.0
17,1,15,212300.0,408000.0
17,1,13,47000.0,38400.0
17,1,16,161400.0,193600.0
17,1,9,49100.0,72300.0
17,1,45,10400.0,6400.0
17,1,21,1000.0,200.0
17,1,25,500.0,100.0
17,1,28,39700.0,29300.0
17,4,16,3400.0,2900.0
17,4,22,200.0,100.0
17,4,19,78200.0,140500.0
17,1,12,16000.0,9100.0
17,1,15,166200.0,24600.0
17,1,13,19600.0,15100.0
17,1,16,98700.0,110200.0
17,1,9,17500.0,23100.0
17,1,1,7100.0,3000.0
17,1,21,900.0,200.0
17,1,25,400.0,100.0
17,1,28,34100.0,19000.0
17,4,18,8900.0,6000.0
17,4,22,200.0,100.0
17,4,38,100.0,100.0
17,4,19,59300.0,125000.0
17,2,5,1220.0,19760.0
17,1,12,16192.0,9023.0
17,1,15,166308.0,159095.0
17,1,13,17972.0,10979.0
17,1,16,85873.0,60626.0
17,1,9,19537.0,18609.0
